Zip_Code,City,State,CountyName,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04
77407,Richmond,TX,Fort Bend County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75127497,0.773514851,0.773514851,0.788977862,0.831942126,0.768491835,0.809061489,0.780379041,0.73028036,0.741950287,0.759974668,0.780379041,0.787815126,0.768156425,0.768156425,0.769639066,0.718109188,0.74906367,0.768202702,0.793161047,0.793161047,0.820895522,0.818545751,0.824468085,0.81029552,0.824233885,0.837026096,0.818946436,0.808031342,0.808031342,0.817307692,0.842332613,0.84259671,0.825289935,0.808775724,0.794123669,0.780379041,0.797647059,0.815800773,0.82991338,0.803792181,0.81029552,0.825247367,0.810216231,0.812407681,0.782828996,0.780379041,0.810715545,0.790713324,0.774358293,0.786658195,0.808229243,0.785714286,0.8004329,0.809847749,0.821347959,0.836339784,0.81793715,0.81407563,0.814479638,0.790781744,0.795454545,0.797177209,0.790037493,0.784240507,0.826185152,0.817717206,0.835756326,0.851167315,0.83071811,0.814537427,0.815299996,0.823723229,0.812017864,0.825423029,0.850873265,0.875335507,0.878956097,0.929456625
77042,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83625,0.874378109,0.87290334,0.874378109,0.893417934,0.878142133,0.903144654,0.897574124,0.866666667,0.866666667,0.844519016,0.844519016,0.844519016,0.837730871,0.842391304,0.842391304,0.842391304,0.844519016,0.856965174,0.856662934,0.870429253,0.87290334,0.856662934,0.856662934,0.856814054,0.856814054,0.857843137,0.862254902,0.862254902,0.866666667,0.868956274,0.870508744,0.875407446,0.871008403,0.87962963,0.908142439,0.87290334,0.886472553,0.876427708,0.874378109,0.874557844,0.866727494,0.866666667,0.866666667,0.85418374,0.854075159,0.850295858,0.856662934,0.856814054,0.859956051,0.847555366,0.867074981,0.867074981,0.870429253,0.886472553,0.874737579,0.869565217,0.862068966,0.862068966,0.866666667,0.869565217,0.867483296,0.868524257,0.873641569,0.870508744,0.887700535,0.893719807,0.876378244,0.886472553,0.889252566,0.889252566,0.887700535,0.905172414,0.897574124,0.87290334,0.892262202,0.878010311,0.867316527,0.874689055
77063,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95112782,0.86,0.830479452,0.784673286,0.784673286,0.787631272,0.806451613,0.787631272,0.786672779,0.790621496,0.792129162,0.8278619,0.802259887,0.826686004,0.825892857,0.827625571,0.833333333,0.827625571,0.833333333,0.821923186,0.81180599,0.827155788,0.807416268,0.833333333,0.858813559,0.871271924,0.851172273,0.843265808,0.838088445,0.833333333,0.858813559,0.851172273,0.84798995,0.849963045,0.843265808,0.827155788,0.80435575,0.792129162,0.792129162,0.86,0.817160368,0.833333333,0.834330144,0.788867511,0.84798995,0.851172273,0.855920114,0.895345403,0.862401268,0.898203593,0.909514925,0.902985075,0.882352941,0.84798995,0.836450095,0.843265808,0.84798995,0.849581111,0.910574374,0.889283305,0.902881426,0.926423201,0.921557872,0.947383721,0.944767442,0.910433071,0.886253784,0.883160723,0.879765396,0.88751641,0.902777778,0.93135564
77081,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782957746,0.860889396,0.793269231,0.802678571,0.7421875,0.76744186,0.75,0.734370466,0.7421875,0.734370466,0.734672304,0.73125,0.732659314,0.732659314,0.732659314,0.734370466,0.734672304,0.735867446,0.734672304,0.734370466,0.738304094,0.735867446,0.740740741,0.735867446,0.735867446,0.735867446,0.742452973,0.742718447,0.74146412,0.742452973,0.735867446,0.738304094,0.7421875,0.742452973,0.745708182,0.742452973,0.7421875,0.7421875,0.74146412,0.742718447,0.742718447,0.742452973,0.734672304,0.7421875,0.738304094,0.735269875,0.738304094,0.734672304,0.740740741,0.735269875,0.740740741,0.745708182,0.749348958,0.745708182,0.749348958,0.76744186,0.75,0.785915493,0.75,0.7421875,0.749348958,0.75872093,0.77372093,0.75,0.75872093,0.76744186,0.749348958,0.748697917,0.742452973,0.76744186,0.75,0.782957746,0.77372093,0.78,0.76744186,0.75872093,0.782957746,0.800540883
77546,Friendswood,TX,Galveston County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824627698,0.824627698,0.872461929,0.917431193,0.888625592,0.875961193,0.914648519,0.868182281,0.882876278,0.876662636,0.879917184,0.906194142,0.899747715,0.93045977,0.887096774,0.907471264,0.9375,0.944336209,0.910746812,0.949478779,0.94164803,0.940759709,0.924517114,0.906287787,0.922247369,0.914634146,0.925449871,0.938967136,0.917664671,0.948804801,0.977751789,0.874062951,0.931232092,0.958744916,0.949197313,0.935643098,0.937854292,0.943396226,0.960620829,0.945945946,0.946435763,0.92865566,0.948103792,0.972877358,0.982643453,0.945945946,0.938366627,0.924132991,0.919265944,0.927541219,0.948592411,0.945397112,0.954198473,0.952662722,0.952193458,0.960746637,0.945945946,0.95688324,0.962380439,0.975607093,0.978165969,0.963222417
77072,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.655555556,0.677651937,0.67893401,0.679482134,0.680092005,0.658866201,0.67893401,0.67893401,0.670536615,0.662251656,0.67893401,0.662251656,0.662139219,0.664893617,0.662139219,0.674608954,0.680092005,0.682210708,0.693240901,0.687625444,0.698884626,0.686202948,0.687625444,0.717404866,0.703173676,0.708333333,0.681257603,0.668753951,0.657620042,0.686202948,0.713050994,0.694488189,0.716318887,0.716318887,0.716318887,0.719660519,0.714285714,0.710491368,0.713050994,0.720930233,0.722111554,0.71835206,0.703916667,0.711605333,0.714285714,0.703082747,0.714285714,0.686131387,0.71835206,0.709412351,0.695148255,0.720930233,0.743281875,0.755124056,0.763807286,0.735294118,0.734430082,0.749596991,0.772911404,0.774496904,0.757134537,0.749236884,0.760689733,0.747127239,0.74745118,0.74937552,0.776052701,0.755019626,0.771388499,0.746455483,0.765765766,0.766087845,0.767123288,0.750375188,0.762507734,0.806175465,0.783224198,0.779896014,0.767417308
77008,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.483766234,1.433332338,1.353065539,1.363147572,1.439771917,1.437198307,1.468372011,1.542119565,1.361521847,1.437211982,1.39432788,1.368274583,1.368274583,1.364447087,1.391035549,1.399906673,1.368641376,1.406469761,1.44200627,1.400008052,1.407249069,1.454635108,1.482732733,1.444954128,1.43129771,1.37037037,1.360745116,1.366568953,1.431718062,1.45021097,1.41979025,1.436494798,1.447811448,1.352656491,1.348331648,1.351419819,1.39275766,1.379751462,1.39275766,1.396009975,1.439462798,1.446767012,1.354768786,1.314616756,1.3750679,1.290072389,1.401864587,1.323196682,1.29499561,1.342959024,1.348752599,1.286890872,1.29499561,1.33802332,1.365986395,1.34589502,1.364522417,1.362090291,1.368931425,1.363785738,1.352339181,1.368760064,1.377520914,1.377461739,1.39464693,1.390882229,1.431127013,1.421040809,1.369344029,1.4123974,1.403743316,1.39752695,1.379898241,1.445783133,1.4303767,1.4,1.386304523
77406,Richmond,TX,Fort Bend County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.773921201,0.772320049,0.779484862,0.78838428,0.836920134,0.848121086,0.83817897,0.829226547,0.856609522,0.836986847,0.841621938,0.878890983,0.848928207,0.835800416,0.821600638,0.834831537,0.844123506,0.859818356,0.857959962,0.847685684,0.830989517,0.830050647,0.820775027,0.822278631,0.848522942,0.849731664,0.845070423,0.872913831,0.824175824,0.84069636,0.824163653,0.822911348,0.824468085,0.802900107,0.810844472,0.809871751,0.818181818,0.809447983,0.819229257,0.820048852,0.803122772,0.797081546,0.783783784,0.798675172,0.803571429,0.810560445,0.810560445,0.802203542,0.821746324,0.832266325,0.832885545,0.848395426,0.835654596,0.855106888,0.818521983,0.812906453,0.816407733,0.827067669,0.848121086,0.831066788,0.844123506,0.860786059,0.848988948
77396,Atascocita,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.764525994,0.758476589,0.784720453,0.793380627,0.77149155,0.728862974,0.714155442,0.731070496,0.744470373,0.765895954,0.802139037,0.782778865,0.786713287,0.806242638,0.745257453,0.730519481,0.762112139,0.801701571,0.780157001,0.772200772,0.767563361,0.78299841,0.808321752,0.802936997,0.842844627,0.817191283,0.814665735,0.793850806,0.790513834,0.774193548,0.790513834,0.844945263,0.812172173,0.813128326,0.783289817,0.808485116,0.829015544,0.824340528,0.81096745,0.817527796,0.792671614,0.799753468,0.792520237,0.839368005,0.829610721,0.828810565,0.831472027,0.829610721,0.844011527,0.833539768,0.85,0.812918828,0.797720798,0.802845528,0.836749159,0.852404664,0.859375,0.856973995,0.832324455,0.848538174,0.847145488,0.84317507,0.863518384,0.865255965,0.862002488,0.856281587,0.838574423,0.856836844
77089,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849673203,0.850567717,0.846466094,0.811777655,0.848599138,0.916325636,0.880589633,0.87304007,0.901361056,0.869735527,0.864197531,0.891457528,0.886857708,0.909090909,0.920531237,0.888888889,0.863131936,0.881057269,0.881505568,0.876460768,0.888272821,0.928369886,0.927536232,0.888375165,0.882352941,0.924750775,0.957278731,0.882352941,0.886408404,0.86714561
77040,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.821829026,0.832196924,0.829452852,0.852609163,0.809960224,0.79865988,0.834137579,0.863821138,0.848471986,0.848592125,0.847513089,0.843348462,0.826684397,0.880030976,0.878839607,0.872249499,0.855085509,0.863662837,0.918114144,0.893154941,0.912055368,0.895006961,0.866940959,0.864733765,0.874513025,0.821428571,0.802854594,0.827105548
77469,Richmond,TX,Fort Bend County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79686142,0.795165394,0.744712742,0.730161751,0.724637681,0.740245086,0.79787234,0.805779863,0.815266817,0.813480535,0.811221122,0.825740319,0.783792243,0.810773037,0.825740319,0.839070568,0.847614557,0.868543027,0.842125584,0.836431227,0.84460148,0.85443038,0.834600405,0.862068966,0.863215334,0.866515362,0.844424044,0.842533411,0.845524017,0.845524017,0.868494569,0.853285787,0.818946436,0.802016499,0.805152979,0.779834882,0.842117243,0.773183065,0.818284424,0.830367734,0.862332193,0.833754421,0.828206342,0.803957947,0.798296966,0.806823421,0.844900422,0.839454355,0.823917137,0.840035122,0.843717549,0.828500414,0.833781844,0.840282222,0.8531961,0.860003604,0.857041316,0.859240069,0.856467809,0.866937731,0.871431142,0.878787879,0.875576037,0.868149756,0.85446527,0.854749153
77388,Spring,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.760837469,0.691194728,0.675675676,0.784997819,0.832994855,0.72394841,0.822570726,0.784262927,0.742040304,0.749197289,0.711633663,0.706713781,0.742424242,0.76648739,0.790031236,0.725981689,0.728822882,0.732422194,0.751088827,0.763665595,0.759753593,0.780475719,0.782155272,0.750378637,0.746790339,0.739726474,0.745239351,0.74278438,0.782712255,0.795405983,0.779258393,0.781596465,0.769454856,0.81154259,0.79458871,0.801893628,0.799815335,0.772110685,0.779181709,0.816198687,0.814249364,0.794101241,0.777978434,0.777736132,0.824587706,0.800619835,0.773488048,0.73882202,0.785340314,0.749882875,0.768374165,0.761736474,0.793513136,0.780051151,0.780244098,0.78221249,0.784856879,0.758146877,0.759559979,0.788127961,0.824108241,0.791316527,0.796218487,0.832684708,0.849207789,0.844594595,0.845808591,0.82262445,0.807185084,0.822916667,0.821636522,0.825816924,0.828352292,0.809483745,0.81160846,0.830411919,0.838371776,0.835824339,0.854806696
77339,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.850664666,0.775194285,0.822692653,0.82059667,0.841836735,0.849056604,0.787560582,0.846857011,0.863612804,0.857480781,0.883297645,0.849056604,0.842234688,0.869441277,0.862112742,0.896941898,0.87403599,0.905141202,0.905245498,0.877582645,0.878143493,0.880503145,0.860215054,0.872850443,0.88895884,0.906600113,0.928454397,0.926966292,0.905181271,0.90403787,0.880392417,0.8699855,0.888179904,0.891183582,0.888567725,0.86474639,0.841020076,0.865603645,0.866666667,0.865541644,0.877914952,0.879854369,0.880503145,0.870277534,0.886197518,0.883762201,0.877763329,0.872093023,0.857969039,0.877062246,0.887049083,0.897435897,0.879839115,0.879839115,0.894244393,0.895061728,0.866027175,0.845771144,0.849418653,0.855881315,0.854260737,0.844519016,0.868219557,0.892101196
77024,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.381540514,1.430976431,1.364087302,1.390035631,1.365441907,1.413427562,1.380670611,1.39407131,1.488095238,1.499040313,1.470159422,1.450892857,1.424369748,1.380274594,1.343007573,1.339285714,1.392678794,1.414791678,1.369301546,1.345679012,1.324506405,1.303680694,1.305676856,1.322482197,1.313432836,1.346938776,1.346801347,1.388888889
77088,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715662481,0.755813953,0.766961652,0.788604685,0.743022487,0.786358512,0.827490575,0.809273834,0.827928585,0.810246173,0.815602837,0.807982965,0.808049193,0.800670872,0.799027915,0.796985996,0.782963092,0.83081571,0.800821355,0.782278292,0.782854209,0.793650794,0.814525767,0.813271901,0.825958702,0.802675585,0.802816901,0.831353919,0.851009037
77581,Pearland,TX,Brazoria County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834127741,0.909716977,0.909716977,0.931532371,0.930976541,0.94390507,0.915331808,0.88772846,0.875884811,0.861739262,0.859020716,0.843605036,0.855624143,0.908244061,0.905374499,0.91714105,0.911166459,0.920562681,0.955109838,0.933281073,0.918079096,0.9174413,0.918079096,0.965974625,0.977835724,0.948766603,0.950144003,0.92091712
77099,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753546099,0.757575758,0.753546099,0.76038328,0.75625,0.76901566,0.761554622,0.746636063,0.75489805,0.75625,0.75625,0.75625,0.75625,0.744161205,0.73964497,0.734722222,0.734722222,0.733727811,0.723065799,0.725128804,0.726930295,0.739020797,0.745198134,0.739726027,0.741239892,0.750670241,0.75210817,0.753546099,0.753546099,0.753342087,0.759319409,0.767195767,0.770588235,0.75625,0.766666667,0.757575758,0.776231263,0.770547945,0.759416768,0.758995983,0.76421976,0.784615385,0.793333333,0.775919118,0.77811245,0.801282051,0.769171277,0.78723688,0.766666667,0.791666667,0.770588235,0.770547945,0.770547945,0.770588235,0.770743034,0.798125035,0.799319728,0.793333333,0.784615385,0.792069094,0.80002759,0.793333333,0.7925,0.808102173,0.803571429,0.798452381,0.822580645,0.801329093,0.804289544,0.807142857,0.823726871,0.816203144,0.804505287,0.811180124,0.809061489,0.808102173,0.816950506,0.819372827,0.795454545
77090,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811489428,0.771722561,0.753788455,0.729748875,0.729405034,0.751986726,0.759003751,0.753268903,0.746601226,0.744622173,0.761486835,0.748281333,0.76502236,0.755434783,0.802791386,0.765629705,0.779334238,0.740349022,0.729335494,0.741106719,0.72384286,0.762195122,0.76464457,0.759109312,0.761786061,0.785667295,0.781313462,0.781174373,0.783029613,0.783029613,0.763328966,0.75,0.756097561,0.775749603
77539,Dickinson,TX,Galveston County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93078951,0.921320659,0.93385214,1.001926782,1.043665433,0.908372828,0.909090909,0.928473177,0.93257874,0.971143174,0.924214418,0.924214418,0.935204906,0.975830632,0.985240876,0.975456262,0.960466295,1.008514558,0.975177305,0.992182802,1.012372575,1.011830281,1.004155125,0.984566259,1.019617577,1.009564293,1.019617577,1.019757199
77004,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01885822,1.015744033,1.041173687,0.987436676,1.019173668,1.033289987,1.088973799,1.044607566,0.994457769,1.013171226,1.015625,1.072497233,1.114649682,1.088587701,1.0722252,1.095957136,1.144463057,1.094735732,1.068023976,1.105263158,1.105982275,1.157613535,1.163465327,1.164483261,1.178702049,1.151486908,1.091703057,1.095173642,1.175213675,1.151907847,1.151907847,1.111111111,1.14628821,1.095839525,1.123163354,1.110019646,1.120556414,1.088973799,1.131687243,1.056547619,1.079496954,1.095957136,1.076371725,1.101145746,1.103897338,1.127869763,1.132830922,1.083328865,1.08796516,1.112028526,1.102535832,1.097230334,1.111871365,1.151272197,1.095730936,1.111111111,1.136287748,1.182432432,1.167181383,1.132075472,1.113914412,1.137512639,1.14379085,1.115554654,1.128158845,1.158707865,1.151187905,1.159711075,1.142939815
77064,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.747607656,0.726843911,0.731439986,0.738446879,0.728383459,0.728383459,0.752335195,0.791556728,0.785123395,0.829289439,0.791556728,0.786516854,0.81611839,0.858823668,0.817613805,0.773993808,0.80381703,0.816743236,0.831713244,0.804556962,0.782167451,0.782167451,0.826507513,0.823916303,0.80796604,0.789567709,0.835471283,0.831682,0.845846578,0.795566502,0.84181972,0.796067565,0.792682927,0.804893754,0.762711864,0.775163653,0.760698797,0.755917885,0.801857585,0.808249721,0.82292849,0.856902678,0.835358445,0.825516756,0.82641668,0.84057971,0.819960977,0.829902652,0.829621215,0.845751656,0.860979463,0.871908687,0.851089306,0.845070423,0.850030358,0.877192982,0.881484868,0.849146415,0.826752221,0.825781257,0.850051003,0.866306437,0.850051003,0.869321368
77080,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.100759144,0.988214917,1.049180779,1.031746032,1.017857143,0.998957019,0.968087561,0.975885456,0.950386598,0.956158164,0.936914428,0.968134892,1.012256974,0.995746556,1.081078547,1.076457383,1.055727254,1.043478261,1.017857143,1.043478261,1.085680498,1.05994152,1.021798365,1.047501486,1.074579241,1.040444514,1.008064516,1.038141522,0.96595102,1.019637462,1.019736842,1.021209741,1.020408163,1.069852454
77044,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.741348957,0.730781353,0.735199968,0.800815376,0.797064189,0.800815376,0.768759077,0.800815376,0.814863103,0.808867585,0.797990385,0.798056905,0.789141343,0.808867585,0.80078125,0.823672971,0.824517735,0.807265388,0.794848005,0.793888556,0.793888556,0.793888556,0.801856665,0.819413804,0.807183423,0.79947641,0.774270399,0.801607445,0.798280626,0.798422563,0.787958774,0.808419768,0.796192751,0.805365211,0.793888556,0.792477711,0.768148565,0.783353733,0.77186964,0.775913721,0.775913721,0.802203065,0.785030951,0.807153195,0.778642937,0.793295299,0.810014728,0.808867585,0.829875519,0.841750842,0.848729407,0.840074673,0.823672971,0.838323353,0.840336134,0.867070674,0.864353885,0.862068966,0.874507535,0.864553314,0.862068966,0.874200426,0.871179356,0.881615068,0.874507535,0.857062173
77055,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.163610719,1.180555556,1.197318008,1.164429867,1.202002421,1.113172542,1.231702963,1.204525065,1.234567901,1.23689602,1.232658517,1.245262588,1.196791582,1.210526316,1.205357143,1.232730263,1.231874268,1.193820225,1.176986395,1.161771153,1.119664101,1.161527166,1.168844064,1.26754386,1.195752539,1.283378507,1.248504407,1.279772485,1.091829873,1.209800919,1.195056465,1.19108443,1.184134247,1.229299171,1.227232143,1.251576293,1.19047619,1.19753555,1.244417372,1.213392892,1.169266483,1.193082447,1.193469831,1.232579276,1.23350545,1.240079365,1.303708223,1.307420495,1.329022989,1.310175055,1.292350681,1.208459215,1.183691363,1.19379228,1.206140351,1.25,1.286549708,1.270184553
77498,Sugar Land,TX,Fort Bend County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7427695,0.75552085,0.779773157,0.81120944,0.779516841,0.762922013,0.758368201,0.786516854,0.781494217,0.781096964,0.810372771,0.819174757,0.82263978,0.818806128,0.832391272,0.85446527,0.819174757,0.822555928,0.825311053,0.797342193,0.785969699,0.808538163,0.834363412,0.832012678,0.845391278,0.82982036,0.818524871,0.821383259,0.840500391,0.828983727,0.83785418,0.83434466,0.813441884,0.813575081,0.811010125,0.81120944,0.832965045,0.868116047,0.808538163,0.835563041,0.844757282,0.832338889,0.830209844,0.849712074,0.856055802,0.850198836,0.861111111,0.838533541,0.83566108,0.835948408,0.831655153,0.838208931,0.857567456,0.846136349,0.830737279,0.806103277,0.828812538,0.84935648,0.849858357,0.849858357,0.855920114,0.872206025,0.870346189,0.867052023,0.862519603,0.85723192,0.872817955,0.881479631,0.888589468,0.854948146
77338,Humble,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732995585,0.701272329,0.650084794,0.705430933,0.665983607,0.703432752,0.761858664,0.768060998,0.77047619,0.768060998,0.795228628,0.780120482,0.789800568,0.725910747,0.71063104,0.669033315,0.687757909,0.720147471,0.71027027,0.715853627,0.710654616,0.748951737,0.731723778,0.731723778,0.737566954,0.75577949,0.751312336,0.731794729,0.738770686,0.72972973,0.72972973,0.745289317,0.730718085,0.748777506,0.751811594,0.751811594,0.749464668,0.739595868,0.745033113,0.765224219,0.796516295,0.770118403,0.750608075,0.744574797,0.773809524,0.787631272,0.78,0.770911089,0.754809944,0.77043435,0.761812937,0.771036433,0.833059991,0.765645806,0.809184345,0.809620596,0.778485492,0.827295055,0.824350032,0.825630855,0.818029823,0.808914515,0.7975,0.808497146,0.813635392,0.804462713,0.805271542,0.813253012,0.818802658,0.815946405,0.832591537,0.814663951,0.817110656,0.803571429,0.821179455,0.82596043,0.820140088,0.81455314,0.838734274,0.829476072,0.815217391,0.814856036,0.812118126,0.803571429,0.804808384
77096,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.747288503,0.745338669,0.720184368,0.720184368,0.711797308,0.747288503,0.743388834,0.745338669,0.770894785,0.894647775,0.924137931,0.900946268,0.946422842,0.938541667,0.924137931,0.91503268,0.919585305,0.88,0.840112202,0.860056101,0.910982627,0.927554887,0.952702703,1.030485187,1.04391428,1.014109347,0.953678474,0.949525237,0.938716408,0.933333333,0.933333333,0.938945883,1.002430504,0.948589286,0.962463908,0.91503268,0.942305108,0.924137931,0.94375,0.907639061,0.924137931,0.88,0.944107716,0.944465433,0.933333333,0.961349851,1.001669449,1.003039514,0.998336106,0.957383157,0.984632685,0.930987292,0.933333333,0.94375,0.970812183,0.989914083,0.956666995,0.978062157,0.978062157,0.994017564,0.994017564,1.009211281,0.988436123,0.982905983,0.955002393,0.977891156,0.985209901,0.9945864,1.01461039,1.01461039
